gridSize,blue,red,flag,instructionCount
26,23,9,A,201608396
26,23,10,A,209520765
26,23,11,A,213850604
26,23,12,A,222951021
26,23,13,A,227780966
26,23,14,A,238526895
26,23,15,A,248506234
26,23,16,A,261710011
26,23,17,A,267937850
26,23,18,A,274709813
26,23,19,A,283631921
26,23,20,A,290787154
26,23,21,A,301035310
26,23,22,A,309513868
26,23,23,A,319174992
26,23,24,A,342102782
26,23,25,A,352186304
26,23,26,A,368509985
26,24,1,A,182977810
26,24,2,A,184273534
26,24,3,A,186731571
26,24,4,A,190287286
26,24,5,A,193246263
26,24,6,A,196836826
26,24,7,A,201637797
26,24,8,A,206742718
26,24,9,A,214170005
26,24,10,A,221853722
26,24,11,A,226149796
26,24,12,A,235099497
26,24,13,A,240097560
26,24,14,A,250662234
26,24,15,A,260337385
26,24,16,A,273608772
26,24,17,A,279940604
26,24,18,A,286418027
26,24,19,A,294826205
26,24,20,A,302183039
26,24,21,A,312595595
26,24,22,A,320227995
26,24,23,A,329615454
26,24,24,A,352225570
26,24,25,A,362160889
26,24,26,A,378063395
26,25,1,A,188250640
26,25,2,A,189525081
26,25,3,A,191951435
26,25,4,A,195456468
26,25,5,A,198340444
26,25,6,A,201886994
26,25,7,A,206480228
26,25,8,A,211708174
26,25,9,A,218779277
26,25,10,A,226137760
26,25,11,A,230467477
26,25,12,A,239158474
26,25,13,A,243464729
26,25,14,A,254114646
26,25,15,A,263515344
26,25,16,A,276868019
26,25,17,A,282688687
26,25,18,A,289367416
26,25,19,A,297620242
26,25,20,A,305414370
26,25,21,A,314843696
26,25,22,A,322847589
26,25,23,A,338190061
26,25,24,A,354110397
26,25,25,A,363034093
26,25,26,A,379895286
26,26,1,A,188713298
26,26,2,A,189976797
26,26,3,A,192327541
26,26,4,A,195780202
26,26,5,A,198498568
26,26,6,A,201912183
26,26,7,A,206461709
26,26,8,A,211604101
26,26,9,A,218575426
26,26,10,A,225691847
26,26,11,A,229886829
26,26,12,A,238748482
26,26,13,A,242375071
26,26,14,A,252741027
26,26,15,A,261973304
26,26,16,A,275156711
26,26,17,A,280101140
26,26,18,A,287508371
26,26,19,A,296124516
26,26,20,A,303933872
26,26,21,A,312431787
26,26,22,A,319414948
26,26,23,A,337086152
26,26,24,A,350039289
26,26,25,A,358811446
26,26,26,A,376510534
27,1,1,A,1611870
27,1,2,A,3148110
27,1,3,A,7142020
27,1,4,A,12211608
27,1,5,A,16285551
27,1,6,A,23163840
27,1,7,A,29731326
27,1,8,A,36223941
27,1,9,A,45010361
27,1,10,A,52932611
27,1,11,A,66431235
27,1,12,A,62529655
27,1,13,A,82105939
27,1,14,A,96251077
27,1,15,A,98150999
27,1,16,A,108039578
27,1,17,A,117431014
27,1,18,A,129559967
27,1,19,A,139812160
27,1,20,A,131967602
27,1,21,A,163739092
27,1,22,A,166197075
27,1,23,A,166816493
27,1,24,A,189570362
27,1,25,A,201105122
27,1,26,A,209066661
27,1,27,A,218895028
27,2,1,A,2991519
27,2,2,A,4586062
27,2,3,A,8545073
27,2,4,A,12581078
27,2,5,A,17673469
27,2,6,A,24526062
27,2,7,A,31093377
27,2,8,A,37587690
27,2,9,A,46375552
27,2,10,A,54272393
27,2,11,A,67797474
27,2,12,A,63837663
27,2,13,A,83471360
27,2,14,A,97622910
27,2,15,A,99471226
27,2,16,A,109348605
27,2,17,A,118719233
27,2,18,A,130807323
27,2,19,A,141103387
27,2,20,A,133217560
27,2,21,A,164989363
27,2,22,A,167485595
27,2,23,A,168055679
27,2,24,A,190801715
27,2,25,A,202339614
27,2,26,A,210306247
27,2,27,A,220127776
27,3,1,A,6938126
27,3,2,A,8523216
27,3,3,A,12516994
27,3,4,A,16726436
27,3,5,A,21361720
27,3,6,A,28198056
27,3,7,A,34598394
27,3,8,A,41092616
27,3,9,A,49942261
27,3,10,A,57702568
27,3,11,A,71296108
27,3,12,A,67203616
27,3,13,A,86912015
27,3,14,A,101229895
27,3,15,A,102816349
27,3,16,A,112697924
27,3,17,A,121978244
27,3,18,A,134025506
27,3,19,A,144345776
27,3,20,A,136365179
27,3,21,A,168191606
27,3,22,A,170712550
27,3,23,A,171265808
27,3,24,A,193923940
27,3,25,A,205500947
27,3,26,A,213419744
27,3,27,A,223166113
27,4,1,A,11068733
27,4,2,A,12628874
27,4,3,A,16096256
27,4,4,A,20341574
27,4,5,A,25810973
27,4,6,A,32607056
27,4,7,A,38838557
27,4,8,A,45331238
27,4,9,A,54228195
27,4,10,A,61858631
27,4,11,A,75532609
27,4,12,A,71266498
27,4,13,A,91120996
27,4,14,A,105556653
27,4,15,A,106943772
27,4,16,A,116740987
27,4,17,A,125989127
27,4,18,A,137910867
27,4,19,A,148376380
27,4,20,A,140081377
27,4,21,A,172071636
27,4,22,A,174729422
27,4,23,A,175105035
27,4,24,A,197717648
27,4,25,A,209405859
27,4,26,A,217216269
27,4,27,A,226887633
27,5,1,A,15995356
27,5,2,A,17479357
27,5,3,A,20720488
27,5,4,A,24528076
27,5,5,A,28873116
27,5,6,A,35645762
27,5,7,A,44207914
27,5,8,A,50698805
27,5,9,A,58956859
27,5,10,A,67109323
27,5,11,A,80908634
27,5,12,A,76357207
27,5,13,A,96447499
27,5,14,A,107893083
27,5,15,A,112083481
27,5,16,A,121825852
27,5,17,A,131027113
27,5,18,A,142692409
27,5,19,A,153338633
27,5,20,A,144897690
27,5,21,A,176784191
27,5,22,A,179706725
27,5,23,A,179819770
27,5,24,A,202366605
27,5,25,A,214032963
27,5,26,A,221835826
27,5,27,A,231499639
27,6,1,A,23777944
27,6,2,A,25287983
27,6,3,A,28624611
27,6,4,A,32608532
27,6,5,A,37189911
27,6,6,A,45338309
27,6,7,A,51622191
27,6,8,A,58113926
27,6,9,A,67098786
27,6,10,A,74323201
27,6,11,A,88312157
27,6,12,A,83283669
27,6,13,A,103707922
27,6,14,A,118460375
27,6,15,A,119186917
27,6,16,A,128736815
27,6,17,A,137743663
27,6,18,A,149042649
27,6,19,A,160051560
27,6,20,A,150899111
27,6,21,A,183109610
27,6,22,A,186426816
27,6,23,A,186191408
27,6,24,A,208610371
27,6,25,A,220355509
27,6,26,A,228016250
27,6,27,A,237463080
27,7,1,A,26748003
27,7,2,A,28224187
27,7,3,A,31354027
27,7,4,A,34852569
27,7,5,A,39095617
27,7,6,A,45439565
27,7,7,A,53454654
27,7,8,A,59710594
27,7,9,A,64812123
27,7,10,A,78135321
27,7,11,A,87853077
27,7,12,A,87037038
27,7,13,A,106949617
27,7,14,A,109975554
27,7,15,A,123027368
27,7,16,A,132472751
27,7,17,A,141279566
27,7,18,A,152452594
27,7,19,A,163651215
27,7,20,A,153660725
27,7,21,A,186509864
27,7,22,A,189984385
27,7,23,A,189612782
27,7,24,A,211683319
27,7,25,A,223809600
27,7,26,A,231089580
27,7,27,A,240317158
27,8,1,A,39309786
27,8,2,A,40786351
27,8,3,A,43913946
27,8,4,A,47408959
27,8,5,A,51655701
27,8,6,A,57991504
27,8,7,A,65989991
27,8,8,A,72262233
27,8,9,A,77348770
27,8,10,A,90629498
27,8,11,A,100338047
27,8,12,A,99007547
27,8,13,A,119415159
27,8,14,A,122453246
27,8,15,A,135281128
27,8,16,A,144360025
27,8,17,A,152731269
27,8,18,A,162519709
27,8,19,A,175088147
27,8,20,A,163248018
27,8,21,A,196499447
27,8,22,A,201421304
27,8,23,A,199493641
27,8,24,A,221305420
27,8,25,A,233689953
27,8,26,A,240711275
27,8,27,A,249588894
27,9,1,A,45938904
27,9,2,A,47416634
27,9,3,A,50544713
27,9,4,A,54035857
27,9,5,A,58283577
27,9,6,A,64620038
27,9,7,A,72611981
27,9,8,A,78884183
27,9,9,A,83976697
27,9,10,A,97291759
27,9,11,A,106968690
27,9,12,A,105402430
27,9,13,A,126064809
27,9,14,A,129074613
27,9,15,A,141851068
27,9,16,A,150737901
27,9,17,A,158852204
27,9,18,A,168614149
27,9,19,A,181173513
27,9,20,A,168950961
27,9,21,A,202582258
27,9,22,A,207507412
27,9,23,A,205615004
27,9,24,A,227164130
27,9,25,A,239711467
27,9,26,A,246473706
27,9,27,A,255342862
27,10,1,A,57150623
27,10,2,A,58620176
27,10,3,A,61679576
27,10,4,A,65110370
27,10,5,A,69243601
27,10,6,A,75385052
27,10,7,A,82291227
27,10,8,A,88654048
27,10,9,A,94398511
27,10,10,A,108453247
27,10,11,A,115082444
27,10,12,A,116823808
27,10,13,A,133686595
27,10,14,A,137163205
27,10,15,A,153356863
27,10,16,A,162063225
27,10,17,A,170118675
27,10,18,A,179915167
27,10,19,A,192447876
27,10,20,A,179742623
27,10,21,A,213867673
27,10,22,A,218667241
27,10,23,A,216832697
27,10,24,A,238380317
27,10,25,A,250941317
27,10,26,A,257686933
27,10,27,A,265936116
27,11,1,A,63553915
27,11,2,A,65021776
27,11,3,A,68077486
27,11,4,A,71508570
27,11,5,A,75643141
27,11,6,A,81777642
27,11,7,A,88679998
27,11,8,A,95041767
27,11,9,A,100790189
27,11,10,A,114827259
27,11,11,A,121511929
27,11,12,A,123150494
27,11,13,A,140022963
27,11,14,A,143511788
27,11,15,A,159665260
27,11,16,A,168389377
27,11,17,A,176272737
27,11,18,A,185477227
27,11,19,A,198558856
27,11,20,A,185205284
27,11,22,A,224846595
27,11,23,A,222327580
27,11,24,A,243586956
27,11,25,A,256239260
27,11,26,A,262922435
27,11,27,A,271299107
27,12,1,A,76401750
27,12,2,A,77883760
27,12,3,A,81065133
27,12,4,A,84692501
27,12,5,A,88959806
27,12,6,A,95542357
27,12,7,A,104357986
27,12,8,A,110776148
27,12,9,A,117013897
27,12,10,A,127471985
27,12,11,A,139937186
27,12,12,A,134070615
27,12,13,A,156737293
27,12,14,A,163524764
27,12,15,A,171018741
27,12,16,A,179283930
27,12,17,A,187020505
27,12,18,A,196136496
27,12,19,A,209290846
27,12,20,A,195948857
27,12,21,A,229961188
27,12,22,A,235542321
27,12,23,A,232959030
27,12,24,A,254346047
27,12,25,A,266998388
27,12,26,A,273675803
27,12,27,A,281996394
27,13,1,A,82857619
27,13,2,A,84329170
27,13,3,A,87301849
27,13,4,A,90728883
27,13,5,A,94670845
27,13,6,A,100765014
27,13,7,A,107480880
27,13,8,A,113686824
27,13,9,A,119255313
27,13,10,A,133364627
27,13,11,A,138308947
27,13,12,A,143600986
27,13,13,A,155108909
27,13,14,A,161017726
27,13,15,A,177258967
27,13,16,A,188743388
27,13,17,A,197984613
27,13,18,A,206332796
27,13,19,A,220201231
27,13,20,A,204858513
27,13,21,A,239960037
27,13,22,A,246451147
27,13,23,A,242925070
27,13,24,A,263749199
27,13,25,A,276927396
27,13,26,A,283136496
27,13,27,A,290852164
27,14,1,A,95212005
27,14,2,A,96679706
27,14,3,A,99737622
27,14,4,A,103154705
27,14,5,A,107292058
27,14,6,A,113422572
27,14,7,A,120319024
27,14,8,A,126688983
27,14,9,A,132409747
27,14,10,A,146423402
27,14,11,A,153105855
27,14,12,A,154683880
27,14,13,A,171580886
27,14,14,A,175091753
27,14,15,A,191192532
27,14,16,A,199778517
27,14,17,A,207229728
27,14,18,A,215015512
27,14,19,A,229464931
27,14,20,A,213960281
27,14,21,A,248765808
27,14,22,A,255615339
27,14,23,A,251665694
27,14,24,A,272420714
27,14,25,A,285647441
27,14,26,A,291486262
27,14,27,A,299724915
27,15,1,A,105966686
27,15,2,A,107431412
27,15,3,A,110482681
27,15,4,A,113899933
27,15,5,A,118047429
27,15,6,A,124153016
27,15,7,A,131030990
27,15,8,A,137401086
27,15,9,A,143136338
27,15,10,A,157100040
27,15,11,A,163762518
27,15,12,A,165246797
27,15,13,A,182243383
27,15,14,A,185714841
27,15,15,A,201793118
27,15,16,A,210454576
27,15,17,A,217512853
27,15,18,A,224942688
27,15,19,A,239550714
27,15,20,A,222916094
27,15,21,A,258574953
27,15,22,A,265949226
27,15,23,A,261510015
27,15,24,A,282008337
27,15,25,A,295393842
27,15,26,A,301238929
27,15,27,A,308633408
27,16,1,A,114892882
27,16,2,A,116340941
27,16,3,A,119262113
27,16,4,A,122655594
27,16,5,A,126411459
27,16,6,A,132366533
27,16,7,A,138957289
27,16,8,A,144202820
27,16,9,A,150516366
27,16,10,A,162208736
27,16,11,A,168613625
27,16,12,A,175115768
27,16,13,A,183110817
27,16,14,A,191125085
27,16,15,A,204433975
27,16,16,A,219922391
27,16,17,A,229347179
27,16,18,A,237798813
27,16,19,A,251423362
27,16,20,A,234564029
27,16,21,A,271111796
27,16,22,A,277590088
27,16,23,A,273944661
27,16,24,A,293834076
27,16,25,A,307694084
27,16,26,A,312900372
27,16,27,A,319789411
27,17,1,A,125829980
27,17,2,A,127275469
27,17,3,A,130186018
27,17,4,A,133566125
27,17,5,A,137327333
27,17,6,A,143289017
27,17,7,A,149882860
27,17,8,A,155111122
27,17,9,A,161429474
27,17,10,A,173163783
27,17,11,A,179571651
27,17,12,A,186065428
27,17,13,A,194029993
27,17,14,A,202082447
27,17,15,A,215438400
27,17,16,A,230929305
27,17,17,A,240444277
27,17,18,A,247751876
27,17,19,A,262452494
27,17,20,A,244170189
27,17,21,A,281051633
27,17,22,A,288630738
27,17,23,A,283878605
27,17,24,A,303734919
27,17,25,A,317701670
27,17,26,A,322539383
27,17,27,A,329206552
27,18,1,A,136921129
27,18,2,A,138392421
27,18,3,A,141436118
27,18,4,A,144840895
27,18,5,A,148966455
27,18,6,A,155066496
27,18,7,A,161897670
27,18,8,A,168267251
27,18,9,A,173983994
27,18,10,A,187911398
27,18,11,A,194519484
27,18,12,A,195409612
27,18,13,A,212912074
27,18,14,A,216381385
27,18,15,A,232342164
27,18,16,A,240458528
27,18,17,A,246360227
27,18,18,A,251267537
27,18,19,A,268344652
27,18,20,A,247286495
27,18,21,A,284494605
27,18,22,A,294564555
27,18,23,A,287430371
27,18,24,A,306685684
27,18,25,A,321214066
27,18,26,A,325773255
27,18,27,A,332479006
27,19,1,A,146155100
27,19,2,A,147626009
27,19,3,A,150579970
27,19,4,A,153987042
27,19,5,A,157905262
27,19,6,A,163964058
27,19,7,A,170648328
27,19,8,A,176805981
27,19,9,A,182365690
27,19,10,A,196374574
27,19,11,A,201273779
27,19,12,A,206424811
27,19,13,A,217898233
27,19,14,A,223857117
27,19,15,A,239885671
27,19,16,A,251302775
27,19,17,A,258547025
27,19,18,A,263666071
27,19,19,A,280515360
27,19,20,A,259274223
27,19,21,A,296908452
27,19,22,A,306650433
27,19,23,A,299494262
27,19,24,A,318560873
27,19,25,A,333209299
27,19,26,A,337567567
27,19,27,A,343903597
27,20,1,A,153184704
27,20,2,A,154620942
27,20,3,A,157479432
27,20,4,A,160771728
27,20,5,A,164399526
27,20,6,A,170227973
27,20,7,A,176716636
27,20,8,A,181726240
27,20,9,A,188075067
27,20,10,A,199297876
27,20,11,A,205602014
27,20,12,A,211323497
27,20,13,A,218159308
27,20,14,A,227661772
27,20,15,A,239992527
27,20,16,A,255335348
27,20,17,A,265520896
27,20,18,A,276534768
27,20,19,A,287268168
27,20,20,A,272028570
27,20,21,A,309821432
27,20,22,A,314302141
27,20,23,A,312388368
27,20,24,A,331483268
27,20,25,A,346217029
27,20,26,A,350588056
27,20,27,A,356631528
27,21,1,A,170615413
27,21,2,A,172075986
27,21,3,A,174976883
27,21,4,A,178333215
27,21,5,A,182108349
27,21,6,A,188046721
27,21,7,A,194617781
27,21,8,A,199820109
27,21,9,A,206099414
27,21,10,A,217793236
27,21,11,A,224146580
27,21,12,A,230442487
27,21,13,A,238465222
27,21,14,A,246601259
27,21,15,A,259745459
27,21,16,A,275127291
27,21,17,A,284473347
27,21,18,A,289788535
27,21,19,A,306240003
27,21,20,A,283739239
27,21,21,A,322800010
27,21,22,A,332034406
27,21,23,A,325442094
27,21,24,A,343519827
27,21,25,A,358981501
27,21,26,A,362130849
27,21,27,A,367701307
27,22,1,A,186284249
27,22,2,A,187727204
27,22,3,A,190583575
27,22,4,A,193850364
27,22,5,A,197450077
27,22,6,A,203254823
27,22,7,A,209723398
27,22,8,A,214675974
27,22,9,A,220991995
27,22,10,A,232153654
27,22,11,A,238311341
27,22,12,A,244064479
27,22,13,A,250835826
27,22,14,A,260361757
27,22,15,A,272544374
27,22,16,A,287771755
27,22,17,A,297889736
27,22,18,A,308277615
27,22,19,A,319551873
27,22,20,A,301670745
27,22,21,A,340875447
27,22,22,A,346133080
27,22,23,A,343369562
27,22,24,A,361687921
27,22,25,A,376897855
27,22,26,A,380325735
27,22,27,A,384888756
27,23,1,A,184661580
27,23,2,A,186092629
27,23,3,A,188955096
27,23,4,A,192223765
27,23,5,A,195826223
27,23,6,A,201609462
27,23,7,A,208086602
27,23,8,A,213032085
27,23,9,A,219352934
27,23,10,A,230558570
27,23,11,A,236732325
27,23,12,A,242371765
27,23,13,A,249214534
27,23,14,A,258855943
27,23,15,A,270886157
27,23,16,A,286287095
27,23,17,A,296343972
27,23,18,A,308745652
27,23,19,A,317962232
27,23,20,A,301863016
27,23,21,A,341446975
27,23,22,A,344561035
27,23,23,A,343850881
27,23,24,A,361170688
27,23,25,A,377387682
27,23,26,A,380211687
27,23,27,A,384997909
27,24,1,A,198654283
27,24,2,A,200035804
27,24,3,A,202830510
27,24,4,A,205898486
27,24,5,A,209384776
27,24,6,A,214701156
27,24,7,A,220846852
27,24,8,A,225760240
27,24,9,A,231685650
27,24,10,A,242324780
27,24,11,A,248150999
27,24,12,A,251875711
27,24,13,A,260403521
27,24,14,A,269107687
27,24,15,A,279252140
27,24,16,A,292707144
27,24,17,A,301149349
27,24,18,A,323527024
27,24,19,A,320411702
27,24,20,A,323305712
27,24,21,A,353929483
27,24,22,A,346835005
27,24,23,A,356837453
27,24,24,A,380938182
27,24,25,A,388217587
27,24,26,A,399345568
27,24,27,A,405953693
27,25,1,A,206933404
27,25,2,A,208320765
27,25,3,A,211121386
27,25,4,A,214200342
27,25,5,A,217678037
27,25,6,A,223014861
27,25,7,A,229175512
27,25,8,A,234073770
27,25,9,A,239988602
27,25,10,A,250645344
27,25,11,A,256523765
27,25,12,A,260169100
27,25,13,A,268769702
27,25,14,A,277404435
27,25,15,A,287706902
27,25,16,A,301201008
27,25,17,A,309539602
27,25,18,A,331923873
27,25,19,A,328690477
27,25,20,A,330260226
27,25,21,A,362459730
27,25,22,A,355324792
27,25,23,A,365167988
27,25,24,A,389523977
27,25,25,A,396813292
27,25,26,A,408096405
27,25,27,A,413454466
27,26,1,A,216202406
27,26,2,A,217572810
27,26,3,A,220327514
27,26,4,A,223318962
27,26,5,A,226591550
27,26,6,A,231868683
27,26,7,A,237947134
27,26,8,A,242740485
27,26,9,A,248255643
27,26,10,A,258785516
27,26,11,A,264236976
27,26,12,A,268106654
27,26,13,A,276459014
27,26,14,A,284683965
27,26,15,A,294288774
27,26,16,A,305753115
27,26,17,A,315261143
27,26,18,A,337089828
27,26,19,A,331473283
27,26,20,A,342790036
27,26,21,A,365122265
27,26,22,A,357349387
27,26,23,A,368767139
27,26,24,A,393477806
27,26,25,A,398042819
27,26,26,A,413203020
27,26,27,A,425225349
27,27,1,A,232413711
27,27,2,A,233771107
27,27,3,A,236553466
27,27,4,A,239576563
27,27,5,A,243033931
27,27,6,A,248371396
27,27,7,A,254448261
27,27,8,A,259225164
27,27,9,A,265222638
27,27,10,A,275643765
27,27,11,A,281528592
27,27,12,A,285156964
27,27,13,A,293354015
27,27,14,A,302206754
27,27,15,A,312254185
27,27,16,A,325680722
27,27,17,A,333929567
27,27,18,A,355847647
27,27,19,A,352636354
27,27,20,A,357098894
27,27,21,A,385204567
27,27,22,A,378927106
27,27,23,A,388203882
27,27,24,A,412072353
27,27,25,A,419255867
27,27,26,A,430544902
27,27,27,A,437798205
28,1,1,A,1689516
28,1,2,A,3820808
28,1,3,A,9297425
28,1,4,A,10186553
28,1,5,A,16808385
28,1,6,A,20933129
28,1,7,A,30862102
28,1,8,A,38871091
28,1,9,A,42021208
28,1,10,A,52500466
28,1,11,A,59642511
28,1,12,A,69943406
28,1,13,A,78413692
28,1,14,A,79096959
28,1,15,A,89807110
28,1,16,A,97864364
28,1,17,A,109309137
28,1,18,A,121888585
28,1,19,A,130287471
28,1,20,A,155189550
28,1,21,A,165774391
28,1,22,A,183695293
28,1,23,A,174684588
28,1,24,A,183258687
28,1,25,A,194748682
28,1,26,A,190409787
28,1,27,A,218022650
28,1,28,A,232626482
28,2,1,A,3690573
28,2,2,A,5749838
28,2,3,A,11293602
28,2,4,A,12025967
28,2,5,A,18623038
28,2,6,A,22660240
28,2,7,A,32701516
28,2,8,A,40683917
28,2,9,A,43799345
28,2,10,A,54257982
28,2,11,A,61369728
28,2,12,A,71672006
28,2,13,A,80192258
28,2,14,A,80799998
28,2,15,A,91497657
28,2,16,A,99538103
28,2,17,A,110932381
28,2,18,A,123510639
28,2,19,A,131960243
28,2,20,A,156843902
28,2,21,A,167412178
28,2,22,A,185386882
28,2,23,A,176286476
28,2,24,A,184892284
28,2,25,A,196338557
28,2,26,A,191978437
28,2,27,A,219590907
28,2,28,A,234222006
28,3,1,A,7299648
28,3,2,A,9304405
28,3,3,A,14962606
28,3,4,A,15307904
28,3,5,A,21867944
28,3,6,A,25725985
28,3,7,A,35983453
28,3,8,A,43931415
28,3,9,A,47024268
28,3,10,A,57373564
28,3,11,A,64432738
28,3,12,A,74734035
28,3,13,A,83414278
28,3,14,A,83801212
28,3,15,A,94441019
28,3,16,A,102409107
28,3,17,A,113739206
28,3,18,A,126312933
28,3,19,A,134830039
28,3,20,A,159646047
28,3,21,A,170224523
28,3,22,A,188315839
28,3,23,A,179035554
28,3,24,A,187687277
28,3,25,A,199022990
28,3,26,A,194662161
28,3,27,A,222253521
28,3,28,A,236893685
28,4,1,A,10384147
28,4,2,A,12524412
28,4,3,A,16863393
28,4,4,A,18973710
28,4,5,A,25593972
28,4,6,A,29235259
28,4,7,A,39649288
28,4,8,A,47655436
28,4,9,A,50645554
28,4,10,A,60891859
28,4,11,A,67937210
28,4,12,A,78235975
28,4,13,A,87029284
28,4,14,A,87200460
28,4,15,A,97809277
28,4,16,A,105727780
28,4,17,A,116971854
28,4,18,A,129542534
28,4,19,A,138144815
28,4,20,A,162944250
28,4,21,A,173479849
28,4,22,A,191689711
28,4,23,A,182225433
28,4,24,A,190976483
28,4,25,A,202147605
28,4,26,A,197705527
28,4,27,A,225279156
28,4,28,A,240041009
28,5,1,A,15251807
28,5,2,A,17345697
28,5,3,A,21310122
28,5,4,A,23569018
28,5,5,A,28838777
28,5,6,A,34371492
28,5,7,A,43152327
28,5,8,A,51302704
28,5,9,A,55279182
28,5,10,A,66079838
28,5,11,A,73072132
28,5,12,A,83365700
28,5,13,A,92070838
28,5,14,A,92215910
28,5,15,A,102746043
28,5,16,A,110567326
28,5,17,A,121619500
28,5,18,A,134194391
28,5,19,A,142970685
28,5,20,A,167705597
28,5,21,A,178228197
28,5,22,A,196604497
28,5,23,A,186737213
28,5,24,A,195709051
28,5,25,A,206584081
28,5,26,A,202099988
28,5,27,A,229670260
28,5,28,A,244450188
28,6,1,A,23247988
28,6,2,A,25344590
28,6,3,A,29424919
28,6,4,A,31662716
28,6,5,A,37044931
28,6,6,A,41752616
28,6,7,A,51668741
28,6,8,A,59991612
28,6,9,A,63686289
28,6,10,A,73687202
28,6,11,A,80454087
28,6,12,A,90749508
28,6,13,A,100064508
28,6,14,A,99037317
28,6,15,A,109364330
28,6,16,A,116968425
28,6,17,A,127694527
28,6,18,A,140260196
28,6,19,A,149384826
28,6,20,A,173799051
28,6,21,A,184322951
28,6,22,A,203172383
28,6,23,A,192646336
28,6,24,A,201807581
28,6,25,A,212347338
28,6,26,A,207733100
28,6,27,A,235310983
28,6,28,A,250221756
28,7,1,A,29493358
28,7,2,A,31589960
28,7,3,A,35670289
28,7,4,A,37907980
28,7,5,A,43290195
28,7,6,A,47805386
28,7,7,A,57914034
28,7,8,A,66235628
28,7,9,A,69927912
28,7,10,A,79780757
28,7,11,A,86502377
28,7,12,A,96800339
28,7,13,A,106306641
28,7,14,A,105120135
28,7,15,A,115373597
28,7,16,A,122938979
28,7,17,A,133545559
28,7,18,A,146112548
28,7,19,A,155336979
28,7,20,A,179815199
28,7,21,A,190324706
28,7,22,A,209139601
28,7,23,A,198277739
28,7,24,A,207778373
28,7,25,A,217768730
28,7,26,A,212969345
28,7,27,A,240518672
28,7,28,A,255596867
28,8,1,A,34948935
28,8,2,A,37037803
28,8,3,A,40880423
28,8,4,A,43229827
28,8,5,A,48296547
28,8,6,A,53898864
28,8,7,A,62253474
28,8,8,A,70238053
28,8,9,A,73470077
28,8,10,A,85864721
28,8,11,A,92586911
28,8,12,A,102880011
28,8,13,A,109115478
28,8,14,A,110968254
28,8,15,A,121143159
28,8,16,A,128628134
28,8,17,A,138933152
28,8,18,A,151514690
28,8,19,A,161022656
28,8,20,A,185313544
28,8,21,A,195787209
28,8,22,A,214795005
28,8,23,A,203518965
28,8,24,A,213176076
28,8,25,A,222791692
28,8,26,A,218042974
28,8,27,A,245544487
28,8,28,A,260693695
28,9,1,A,43389983
28,9,2,A,45479674
28,9,3,A,49664507
28,9,4,A,51879599
28,9,5,A,57368065
28,9,6,A,61045605
28,9,7,A,72238086
28,9,8,A,80662005
28,9,9,A,83811533
28,9,10,A,93282376
28,9,11,A,99732939
28,9,12,A,110028102
28,9,13,A,120187567
28,9,14,A,117718119
28,9,15,A,127820269
28,9,16,A,135090570
28,9,17,A,145194816
28,9,18,A,157750664
28,9,19,A,167486096
28,9,20,A,191615111
28,9,21,A,202105487
28,9,22,A,221495837
28,9,23,A,209690198
28,9,24,A,219487116
28,9,25,A,228768924
28,9,26,A,223654269
28,9,27,A,251156565
28,9,28,A,266536633
28,10,1,A,55877837
28,10,2,A,57965074
28,10,3,A,61804543
28,10,4,A,64153228
28,10,5,A,69219353
28,10,6,A,74971218
28,10,7,A,83165784
28,10,8,A,91152746
28,10,9,A,94372498
28,10,10,A,106766726
28,10,11,A,113633407
28,10,12,A,123937465
28,10,13,A,129987816
28,10,14,A,130783157
28,10,15,A,140077208
28,10,16,A,146723499
28,10,17,A,155555074
28,10,18,A,168113158
28,10,19,A,179115588
28,10,20,A,202610095
28,10,21,A,213050031
28,10,22,A,233762665
28,10,23,A,219505502
28,10,24,A,230437846
28,10,25,A,238385136
28,10,26,A,233021212
28,10,27,A,260504570
28,10,28,A,276120255
28,11,1,A,62030009
28,11,2,A,64106067
28,11,3,A,67840035
28,11,4,A,70207154
28,11,5,A,75148729
28,11,6,A,81375568
28,11,7,A,88800258
28,11,8,A,96517687
28,11,9,A,99282397
28,11,10,A,112096500
28,11,11,A,120035512
28,11,12,A,130334546
28,11,13,A,134651133
28,11,14,A,137027998
28,11,15,A,146252636
28,11,16,A,152879850
28,11,17,A,161496927
28,11,18,A,174065298
28,11,19,A,185252193
28,11,20,A,208627806
28,11,21,A,219018684
28,11,22,A,239853006
28,11,23,A,225367812
28,11,24,A,236405214
28,11,25,A,244046450
28,11,26,A,238651231
28,11,27,A,266114178
28,11,28,A,281743260
28,12,1,A,71629401
28,12,2,A,73717948
28,12,3,A,77551813
28,12,4,A,79901310
28,12,5,A,84967194
28,12,6,A,90255412
28,12,7,A,98911841
28,12,8,A,106898504
28,12,9,A,110117103
28,12,10,A,122499771
28,12,11,A,128893299
28,12,12,A,139201179
28,12,13,A,145718690
28,12,14,A,145767918
28,12,15,A,154928862
28,12,16,A,161633023
28,12,17,A,170538824
28,12,18,A,183080463
28,12,19,A,194025173
28,12,20,A,217602392
28,12,21,A,227971319
28,12,22,A,248447215
28,12,23,A,234317123
28,12,24,A,245289058
28,12,25,A,253166726
28,12,26,A,247483449
28,12,27,A,274934075
28,12,28,A,290772661
28,13,1,A,76390325
28,13,2,A,78429732
28,13,3,A,81936031
28,13,4,A,84419577
28,13,5,A,88978972
